,Date,Contributor,Zip,Amount,Recipient,Record Type Description,Source Description
1400,10/5/2018,"Tepper, Richard",2116.0,$97.25,Greater Boston Real Estate Board PAC,Individual,10/5/18 Deposit Report
1401,10/9/2018,Aggregated Unitemized Receipts,,$120.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,10/9/18 Deposit Report
1402,10/9/2018,"Maley, Adrienne",1945.0,$10.00,Greater Boston Real Estate Board PAC,Individual,10/9/18 Deposit Report
1403,10/26/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,10/26/18 Deposit Report
1404,10/30/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,10/30/18 Deposit Report
1405,11/1/2018,"Boulay, Chad",2127.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/1/18 Deposit Report
1406,11/5/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,11/5/18 Deposit Report
1407,11/5/2018,"Edward, Michael",2110.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/5/18 Deposit Report
1408,11/8/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,11/8/18 Deposit Report
1409,11/8/2018,"Kovalsky, Louis",20860.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/8/18 Deposit Report
1410,11/8/2018,"Mathewson, Sarah",2465.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/8/18 Deposit Report
1411,11/8/2018,"McHugh, George",2180.0,$250.00,Greater Boston Real Estate Board PAC,Individual,11/8/18 Deposit Report
1412,11/9/2018,"Gnazzo, Andrew",1773.0,$250.00,Greater Boston Real Estate Board PAC,Individual,11/9/18 Deposit Report
1413,11/9/2018,"Marchand, Greg",2062.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/9/18 Deposit Report
1414,11/26/2018,"Beal, Richard",2043.0,$250.00,Greater Boston Real Estate Board PAC,Individual,11/26/18 Deposit Report
1415,12/3/2018,"Bergquist, Stig",2494.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/3/18 Deposit Report
1416,12/11/2018,"Confalone, Dino",2184.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/11/18 Deposit Report
1417,12/11/2018,"Noyes, David",1760.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/11/18 Deposit Report
1418,12/24/2018,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,12/24/18 Deposit Report
1419,12/24/2018,"Fleet, Melanie",2453.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/24/18 Deposit Report
1420,12/31/2018,"Koller, Suzanne",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/31/18 Deposit Report
1421,12/31/2018,"Santini, Jacqueline",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/31/18 Deposit Report
1422,1/9/2019,"Spurr, John",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/9/19 Deposit Report
1423,1/14/2019,"Ayoub, Paul",2110.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/14/19 Deposit Report
1424,1/14/2019,"Crossan, Samuel",2127.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/14/19 Deposit Report
1425,1/14/2019,"Keefe, Patrick",2130.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/14/19 Deposit Report
1426,1/14/2019,"Rosen, Andrew",1950.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/14/19 Deposit Report
1427,1/14/2019,"Sabasteanski, Ross",2446.0,$25.00,Greater Boston Real Estate Board PAC,Individual,1/14/19 Deposit Report
1428,1/16/2019,"D'Amato, Travis",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/16/19 Deposit Report
1429,1/16/2019,"Natalizio, Paul",1730.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/16/19 Deposit Report
1430,1/16/2019,"Sarno, Andrew",2155.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/16/19 Deposit Report
1431,1/17/2019,"Rickards, Scott",1810.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/17/19 Deposit Report
1432,1/22/2019,"Binck, Kristin",2110.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/22/19 Deposit Report
1433,1/22/2019,"Corriveau, Keith",1833.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/22/19 Deposit Report
1434,1/22/2019,"Dominguez, Kara",1887.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/22/19 Deposit Report
1435,1/22/2019,"Mavroules, Mitchell",1904.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/22/19 Deposit Report
1436,1/22/2019,"Rosenberry, Mike",1915.0,$25.00,Greater Boston Real Estate Board PAC,Individual,1/22/19 Deposit Report
1437,1/24/2019,"Paton, Lauren",2460.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/24/19 Deposit Report
1438,1/28/2019,Aggregated Unitemized Receipts,,$50.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,1/28/19 Deposit Report
1439,1/29/2019,"Donovan, Thomas",2052.0,$20.00,Greater Boston Real Estate Board PAC,Individual,1/29/19 Deposit Report
1440,1/29/2019,"Maley, Adrienne",1945.0,$200.00,Greater Boston Real Estate Board PAC,Individual,1/29/19 Deposit Report
1441,1/29/2019,"Wessling, Stephen",2186.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/29/19 Deposit Report
1442,1/30/2019,"Berberian, Carol",2478.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/30/19 Deposit Report
1443,2/14/2019,"Bonelli, Steven",2124.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/14/19 Deposit Report
1444,2/14/2019,"Dulczewski, John",1821.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2/14/19 Deposit Report
1445,2/14/2019,"Golden, Kelly",1867.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2/14/19 Deposit Report
1446,2/14/2019,"Missaghian, Shahan",2130.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/14/19 Deposit Report
1447,2/14/2019,"Moore, Judith",2420.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/14/19 Deposit Report
1448,2/27/2019,"Edwards, Rachel",2128.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/27/19 Deposit Report
1449,2/28/2019,"Major, James",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/28/19 Deposit Report
1450,2/28/2019,"Pierce, Matthew",1801.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/28/19 Deposit Report
1451,2/28/2019,"Twombly, Jennifer",2110.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/28/19 Deposit Report
1452,3/1/2019,"Cadigan, Laurie",2110.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/1/19 Deposit Report
1453,3/1/2019,"Chodat, Carolyn",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/1/19 Deposit Report
1454,3/1/2019,"DiMella, Michael",2116.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/1/19 Deposit Report
1455,3/1/2019,"Edward, Michael",1864.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/1/19 Deposit Report
1456,3/1/2019,"Hutchinson, Mark",2176.0,$200.00,Greater Boston Real Estate Board PAC,Individual,3/1/19 Deposit Report
1457,3/1/2019,"Piper, Claudia",1915.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/1/19 Deposit Report
1458,3/1/2019,"Sadler, Alexa",2110.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/1/19 Deposit Report
1459,3/7/2019,"Salamanis, Chris",2453.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/7/19 Deposit Report
1460,3/11/2019,"Bush, Amy",1845.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/11/19 Deposit Report
1461,3/11/2019,"Dermody, William",2494.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/11/19 Deposit Report
1462,3/13/2019,"Jakubowski, Paul",2493.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/13/19 Deposit Report
1463,3/13/2019,"McPhee, Joseph",1532.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/13/19 Deposit Report
1464,3/14/2019,"Dempsey, Bryan",2360.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/14/19 Deposit Report
1465,3/14/2019,"Familetto, Barry",2478.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/14/19 Deposit Report
1466,3/14/2019,"Wentworth, Clayton",1826.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/14/19 Deposit Report
1467,3/15/2019,"Farias, Maria",2125.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/15/19 Deposit Report
1468,3/15/2019,"Holstrom, Justin",2125.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/15/19 Deposit Report
1469,3/15/2019,"Melanson, Nancy",2110.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/15/19 Deposit Report
1470,3/18/2019,Aggregated Unitemized Receipts,,$5.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,3/18/19 Deposit Report
1471,3/18/2019,"Brown, Kate",2072.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/18/19 Deposit Report
1472,3/21/2019,Aggregated Unitemized Receipts,,$10.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,3/21/19 Deposit Report
1473,4/1/2019,"Franco, Kathleen",2720.0,$500.00,Greater Boston Real Estate Board PAC,Individual,4/1/19 Deposit Report
1474,4/1/2019,"Yates, Taylor",2478.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/1/19 Deposit Report
1475,4/2/2019,"Lewis, Peter",2026.0,$250.00,Greater Boston Real Estate Board PAC,Individual,4/2/19 Deposit Report
1476,4/2/2019,"McKenna, Stephen J",2474.0,$500.00,Greater Boston Real Estate Board PAC,Individual,4/2/19 Deposit Report
1477,4/2/2019,"Parsekian, Robert",2493.0,$150.00,Greater Boston Real Estate Board PAC,Individual,4/2/19 Deposit Report
1478,4/2/2019,"Ranco, John",2130.0,$150.00,Greater Boston Real Estate Board PAC,Individual,4/2/19 Deposit Report
1479,4/22/2019,"Socha, Alison",2176.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/22/19 Deposit Report
1480,4/24/2019,"Levenson, Benjamin",1778.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/24/19 Deposit Report
1481,4/24/2019,"Martin, Michael",2459.0,$50.00,Greater Boston Real Estate Board PAC,Individual,4/24/19 Deposit Report
1482,4/24/2019,"Mathiowitz, Courtney",2062.0,$25.00,Greater Boston Real Estate Board PAC,Individual,4/24/19 Deposit Report
1483,4/24/2019,"O'brien, Dennis",2048.0,$25.00,Greater Boston Real Estate Board PAC,Individual,4/24/19 Deposit Report
1484,4/25/2019,"Engdahl, Mark",2189.0,$50.00,Greater Boston Real Estate Board PAC,Individual,4/25/19 Deposit Report
1485,4/26/2019,"Doyle, Mary",2360.0,$250.00,Greater Boston Real Estate Board PAC,Individual,4/26/19 Deposit Report
1486,4/26/2019,"Fish- Will, Karen",2493.0,$500.00,Greater Boston Real Estate Board PAC,Individual,4/26/19 Deposit Report
1487,4/26/2019,"Presti, Marie",2180.0,$250.00,Greater Boston Real Estate Board PAC,Individual,4/26/19 Deposit Report
1488,4/30/2019,"Boulay, Chad",2127.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/30/19 Deposit Report
1489,4/30/2019,"Triglione, Mark",1867.0,$200.00,Greater Boston Real Estate Board PAC,Individual,4/30/19 Deposit Report
1490,5/6/2019,"Cyrus, Jenieri",2151.0,$50.00,Greater Boston Real Estate Board PAC,Individual,5/6/19 Deposit Report
1491,5/6/2019,"McKinley, Ian",2210.0,$50.00,Greater Boston Real Estate Board PAC,Individual,5/6/19 Deposit Report
1492,5/7/2019,"Roach, John",2025.0,$50.00,Greater Boston Real Estate Board PAC,Individual,5/7/19 Deposit Report
1493,5/8/2019,"Cameron, Nicole",2703.0,$25.00,Greater Boston Real Estate Board PAC,Individual,5/8/19 Deposit Report
1494,5/8/2019,"Solemina, Paula",1906.0,$50.00,Greater Boston Real Estate Board PAC,Individual,5/8/19 Deposit Report
1495,5/10/2019,"O'neill Goff, Lauren",2108.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/10/19 Deposit Report
1496,5/23/2019,"Clarke, Erika",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/23/19 Deposit Report
1497,6/5/2019,"Zuker, Edward",2459.0,$500.00,Greater Boston Real Estate Board PAC,Individual,6/5/19 Deposit Report
1498,6/12/2019,"Lockberg, Gail",2481.0,$150.00,Greater Boston Real Estate Board PAC,Individual,6/12/19 Deposit Report
1499,6/12/2019,"Patano, Sonia",1432.0,$150.00,Greater Boston Real Estate Board PAC,Individual,6/12/19 Deposit Report
1500,6/12/2019,"Rao, Christopher",2054.0,$150.00,Greater Boston Real Estate Board PAC,Individual,6/12/19 Deposit Report
1501,6/12/2019,"Vander Stoep, Neda",2129.0,$500.00,Greater Boston Real Estate Board PAC,Individual,6/12/19 Deposit Report
1502,6/12/2019,"Wluka, David",2067.0,$150.00,Greater Boston Real Estate Board PAC,Individual,6/12/19 Deposit Report
1503,6/19/2019,"Given, Annette",2215.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/19/19 Deposit Report
1504,6/19/2019,"Noyes, David",1760.0,$150.00,Greater Boston Real Estate Board PAC,Individual,6/19/19 Deposit Report
1505,6/20/2019,"Johnson, Kim",2189.0,$50.00,Greater Boston Real Estate Board PAC,Individual,6/20/19 Deposit Report
1506,8/1/2019,"Confalone, Dino",2184.0,$150.00,Greater Boston Real Estate Board PAC,Individual,8/1/19 Deposit Report
1507,8/26/2019,"Gell, Jason",2127.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/26/19 Deposit Report
1508,8/26/2019,"Yorkis, Paul",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/26/19 Deposit Report
1509,9/9/2019,"Heffernan, Deborah",2645.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/9/19 Deposit Report
1510,9/10/2019,"Breslin, Roger",1748.0,$150.00,Greater Boston Real Estate Board PAC,Individual,9/10/19 Deposit Report
1511,9/11/2019,"Brown, Robert",1748.0,$50.00,Greater Boston Real Estate Board PAC,Individual,9/11/19 Deposit Report
1512,9/18/2019,"Roloff, Melody",1801.0,$100.00,Greater Boston Real Estate Board PAC,Individual,9/18/19 Deposit Report
1513,10/23/2019,"Bora, Lynn",2045.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/23/19 Deposit Report
1514,10/24/2019,"Martocchia, Amleto",2472.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/24/19 Deposit Report
1515,10/24/2019,"Vieira, Melvin",2121.0,$50.00,Greater Boston Real Estate Board PAC,Individual,10/24/19 Deposit Report
1516,10/28/2019,"Ashton, Donna",1890.0,$50.00,Greater Boston Real Estate Board PAC,Individual,10/28/19 Deposit Report
1517,10/28/2019,"Tisei, Richard",1880.0,$200.00,Greater Boston Real Estate Board PAC,Individual,10/28/19 Deposit Report
1518,10/30/2019,"Buckley, Cynthia",2169.0,$50.00,Greater Boston Real Estate Board PAC,Individual,10/30/19 Deposit Report
1519,10/30/2019,"Buonopane, Jessica",1923.0,$50.00,Greater Boston Real Estate Board PAC,Individual,10/30/19 Deposit Report
1520,10/30/2019,"Murphy, Jennifer",1776.0,$50.00,Greater Boston Real Estate Board PAC,Individual,10/30/19 Deposit Report
1521,10/31/2019,"Flynn, William",1824.0,$50.00,Greater Boston Real Estate Board PAC,Individual,10/31/19 Deposit Report
1522,10/31/2019,"Henken, Richard",1776.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/31/19 Deposit Report
1523,10/31/2019,"Schutt, Joseph",2118.0,$100.00,Greater Boston Real Estate Board PAC,Individual,10/31/19 Deposit Report
1524,11/4/2019,"Schrock, Melissa",2130.0,$250.00,Greater Boston Real Estate Board PAC,Individual,11/4/19 Deposit Report
1525,11/6/2019,"Egan, Daniel",2142.0,$250.00,Greater Boston Real Estate Board PAC,Individual,11/6/19 Deposit Report
1526,11/6/2019,"Hofstetter, Gary",2210.0,$150.00,Greater Boston Real Estate Board PAC,Individual,11/6/19 Deposit Report
1527,11/12/2019,"Engdahl, Mark",2189.0,$50.00,Greater Boston Real Estate Board PAC,Individual,11/12/19 Deposit Report
1528,11/25/2019,"Parrell, Mark",60305.0,$500.00,Greater Boston Real Estate Board PAC,Individual,11/25/19 Deposit Report
1529,12/9/2019,"Bergquist, Stig",2494.0,$250.00,Greater Boston Real Estate Board PAC,Individual,12/9/19 Deposit Report
1530,12/9/2019,"Zern, Carolyn",2138.0,$250.00,Greater Boston Real Estate Board PAC,Individual,12/9/19 Deposit Report
1531,12/20/2019,"Connell, Denise",2026.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/20/19 Deposit Report
1532,12/20/2019,"Doyle, Nancy",2356.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/20/19 Deposit Report
1533,12/20/2019,"Hensel, Cecilia",1760.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/20/19 Deposit Report
1534,12/20/2019,"Rogers, Gary",2452.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/20/19 Deposit Report
1535,12/20/2019,"Seawright, Kim",2136.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/20/19 Deposit Report
1536,12/23/2019,"Wilk, Jared",2492.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/23/19 Deposit Report
1537,12/31/2019,"Beal, Richard",2043.0,$250.00,Greater Boston Real Estate Board PAC,Individual,12/31/19 Deposit Report
1538,1/9/2020,"Holstrom, Justin",2184.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/9/20 Deposit Report
1539,1/13/2020,"Brown, Kate",2072.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/13/20 Deposit Report
1540,1/13/2020,"Crossan, Samuel",2114.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/13/20 Deposit Report
1541,1/14/2020,"Bohenko, Gregory",2114.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/14/20 Deposit Report
1542,1/14/2020,"O'neill Goff, Lauren",2108.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/14/20 Deposit Report
1543,1/15/2020,"D'Amato, Travis",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/15/20 Deposit Report
1544,1/15/2020,"Piper, Claudia",1915.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/15/20 Deposit Report
1545,1/15/2020,"Rickards, Scott",1810.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/15/20 Deposit Report
1546,1/17/2020,"Keefe, Patrick",2176.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/17/20 Deposit Report
1547,1/21/2020,"Breslin, Roger",1748.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/21/20 Deposit Report
1548,1/21/2020,"Dolan, John",2114.0,$25.00,Greater Boston Real Estate Board PAC,Individual,1/21/20 Deposit Report
1549,1/21/2020,"Rosen, Andrew",1950.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/21/20 Deposit Report
1550,1/21/2020,"Vecchione, Lauren",2115.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/21/20 Deposit Report
1551,1/22/2020,"Byrne, Robert",2186.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/22/20 Deposit Report
1552,1/23/2020,"Engdahl, Mark",2189.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/23/20 Deposit Report
1553,1/27/2020,"Christakes, Jennifer",2061.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/27/20 Deposit Report
1554,1/30/2020,"Parsekian, Robert",2493.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/30/20 Deposit Report
1555,1/31/2020,"Ligris, Nikolaos",2492.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/31/20 Deposit Report
1556,1/31/2020,"Maley, Adrienne",1945.0,$200.00,Greater Boston Real Estate Board PAC,Individual,1/31/20 Deposit Report
1557,1/31/2020,"Twombly, Jennifer",2110.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/31/20 Deposit Report
1558,2/3/2020,"Clinton, Brian",2090.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/3/20 Deposit Report
1559,2/3/2020,"Familetto, Barry",2478.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/3/20 Deposit Report
1560,2/3/2020,"Frisoli, Michael",2090.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2/3/20 Deposit Report
1561,2/3/2020,"Grady, James",2081.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/3/20 Deposit Report
1562,2/7/2020,"Edwards, Rachel",2128.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/7/20 Deposit Report
1563,2/10/2020,"Ayoub, Paul",2110.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/10/20 Deposit Report
1564,2/10/2020,"Heffernan, Deborah",2645.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/10/20 Deposit Report
1565,2/10/2020,"Major, James",1887.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/10/20 Deposit Report
1566,2/12/2020,"Corriveau, Keith",1833.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/12/20 Deposit Report
1567,2/12/2020,"Rosenfeld, Sara",2144.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/12/20 Deposit Report
1568,2/13/2020,"Roberts, Michael",2332.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/13/20 Deposit Report
1569,2/14/2020,"McKenna, Stephen",2474.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/14/20 Deposit Report
1570,2/24/2020,"Carroll, Shawn",1810.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/24/20 Deposit Report
1571,2/26/2020,"Berberian, Carol",2478.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/26/20 Deposit Report
1572,2/26/2020,"Edward, Michael",1864.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/26/20 Deposit Report
1573,2/26/2020,"Rystrom, Maureen",1940.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/26/20 Deposit Report
1574,2/27/2020,"Cadigan, Laurie",2110.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/27/20 Deposit Report
1575,2/27/2020,"Cameron, Nicole",2703.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/27/20 Deposit Report
1576,2/27/2020,"Clarke, Erika",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/27/20 Deposit Report
1577,2/27/2020,"Driscoll, Jay",2043.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/27/20 Deposit Report
1578,2/27/2020,"Gell, Jason",2127.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/27/20 Deposit Report
1579,2/27/2020,"Pierce, Matthew",1890.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/27/20 Deposit Report
1580,2/28/2020,"Bonelli, Steven",2124.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/28/20 Deposit Report
1581,2/28/2020,"Vander Stoep, Neda",2129.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/28/20 Deposit Report
1582,2/28/2020,"Wilson, Delwin",2176.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/28/20 Deposit Report
1583,3/2/2020,"Dermody, William",2494.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/2/20 Deposit Report
1584,3/4/2020,"Bora, Lynn",2045.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/4/20 Deposit Report
1585,3/4/2020,"Paton, Lauren",2460.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/4/20 Deposit Report
1586,3/4/2020,"Salamanis, Chris",2453.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/4/20 Deposit Report
1587,3/4/2020,"Tisei, Richard",1880.0,$200.00,Greater Boston Real Estate Board PAC,Individual,3/4/20 Deposit Report
1588,3/5/2020,"Fish- Will, Karen",2493.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/5/20 Deposit Report
1589,3/12/2020,"Hess, Kati",2169.0,$25.00,Greater Boston Real Estate Board PAC,Individual,3/12/20 Deposit Report
1590,4/3/2020,"Socha, Alison",2176.0,$250.00,Greater Boston Real Estate Board PAC,Individual,4/3/20 Deposit Report
1591,5/28/2020,"Gillespie, David",2467.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/28/20 Deposit Report
1592,6/17/2020,"Mischlewitz, Aaron",2109.0,$300.00,Greater Boston Real Estate Board PAC,Non-Contribution,6/17/20 Deposit Report
1593,8/27/2020,"Tighe, Jeanette",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,8/27/20 Deposit Report
1594,9/28/2020,Aggregated Unitemized Receipts,,$25.00,Greater Boston Real Estate Board PAC,Aggregated Unitemized Receipts,9/28/20 Deposit Report
1595,10/7/2020,"Rao, Christopher",2054.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/7/20 Deposit Report
1596,10/13/2020,"Sullivan, Lauren",2127.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/13/20 Deposit Report
1597,10/14/2020,"Galante, Mark",1721.0,$50.00,Greater Boston Real Estate Board PAC,Individual,10/14/20 Deposit Report
1598,10/15/2020,"Murphy, Jennifer",1776.0,$150.00,Greater Boston Real Estate Board PAC,Individual,10/15/20 Deposit Report
1599,10/21/2020,"Catallo, Kelly",2155.0,$150.00,Greater Boston Real Estate Board PAC,Individual,10/21/20 Deposit Report
1600,10/21/2020,"Palumbo-hanson, Laura",2138.0,$25.00,Greater Boston Real Estate Board PAC,Individual,10/21/20 Deposit Report
1601,10/21/2020,"Salamanis, Chris",2472.0,$25.00,Greater Boston Real Estate Board PAC,Individual,10/21/20 Deposit Report
1602,10/27/2020,"Zuker, Edward",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/27/20 Deposit Report
1603,10/28/2020,"Confalone, Dino",2184.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/28/20 Deposit Report
1604,10/28/2020,"Wilk, Jared",2492.0,$150.00,Greater Boston Real Estate Board PAC,Individual,10/28/20 Deposit Report
1605,11/12/2020,"Triglione, Mark",2180.0,$100.00,Greater Boston Real Estate Board PAC,Individual,11/12/20 Deposit Report
1606,11/17/2020,"Martocchia, Amleto",2472.0,$500.00,Greater Boston Real Estate Board PAC,Individual,11/17/20 Deposit Report
1607,12/3/2020,"Henken, Richard",1776.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/3/20 Deposit Report
1608,12/14/2020,"Chodat, Carolyn",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1609,12/14/2020,"Hutchinson, Mark",2176.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1610,12/14/2020,"Jackson, David",1876.0,$50.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1611,12/14/2020,"Lamacchia, Anthony",2472.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1612,12/14/2020,"McCarthy, David",2021.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1613,12/14/2020,"O'Grady, Norman",2472.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
